case_id,dimension,value_label,scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
dead_band_k__0p5,dead_band_k,0.5,alternating_toxicity,503,thetashield,240,500000,850,2878853000000000000,-20574248074808057179,-17695395074808057179,12407949324079492000,766397000000000000,2112456000000000000,253333333333333333,466666666666666666,81,503392705682782018,445833333333333333,11814,206060606060606060,921,914,200726729568450743,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,high_volatility_uninformed,101,thetashield,240,500000,500,1835500000000000000,-8713430896764842140,-6877930896764842140,3541269135412691000,1835500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,high_volatility_uninformed,211,thetashield,240,500000,500,1715000000000000000,3123310221706952876,4838310221706952876,3316305263163052300,1715000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,high_volatility_uninformed,307,thetashield,240,500000,500,1799500000000000000,-993423513002069406,806076486997930594,3822528428225283900,1799500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,high_volatility_uninformed,401,thetashield,240,500000,500,1851500000000000000,1292352978858659902,3143852978858659902,3691556836915568000,1851500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,high_volatility_uninformed,503,thetashield,240,500000,500,1873500000000000000,-9907356168764416295,-8033856168764416295,3431643704316436700,1873500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,toxic_volatility_burst,101,thetashield,240,500000,704,2590466000000000000,-61571617373927859796,-58981151373927859796,5068252440682523900,1825631000000000000,764835000000000000,125000000000000000,446428571428571428,25,536684782608695652,225000000000000000,4044,553571428571428571,1057,,291912679544239657,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,toxic_volatility_burst,211,thetashield,240,500000,656,2377673000000000000,-214061397937394704761,-211683724937394704761,5238413042384129900,1536482000000000000,841191000000000000,97826086956521739,500000000000000000,28,535141800246609124,191666666666666666,2292,500000000000000000,1000,,270231167378559918,199973,3,30,0,0,0
dead_band_k__0p5,dead_band_k,0.5,toxic_volatility_burst,307,thetashield,240,500000,704,2496473000000000000,-95134806004831224200,-92638333004831224200,5696773666967736100,1616850000000000000,879623000000000000,146739130434782608,482142857142857142,27,512027491408934707,233333333333333333,3956,517857142857142857,1005,,293853952460131543,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,toxic_volatility_burst,401,thetashield,240,500000,690,2431953000000000000,-97056742210835099892,-94624789210835099892,5345402923454028700,1601374000000000000,830579000000000000,119565217391304347,446428571428571428,25,536737235367372353,220833333333333333,5194,553571428571428571,1051,,418636673879184209,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,toxic_volatility_burst,503,thetashield,240,500000,686,2362739000000000000,-77615113286549489061,-75252374286549489061,5542097655420976000,1577198000000000000,785541000000000000,103260869565217391,500000000000000000,28,465822784810126582,195833333333333333,2436,500000000000000000,1029,,383731996079562855,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,neutral_inside_attack,101,thetashield,240,500000,1004,3695323000000000000,-813213088993392503193,-809517765993392503193,10697046396970462900,1091944000000000000,2603379000000000000,240384615384615384,279411764705882352,41,720286396181384248,512500000000000000,4600,720588235294117647,1246,,346334806184212917,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,neutral_inside_attack,211,thetashield,240,500000,1079,3804341000000000000,-904466344180943401363,-900662003180943401363,10667647436676473300,1046756000000000000,2757585000000000000,207920792079207920,208633093525179856,35,797178988326848249,545833333333333333,3614,791366906474820143,1334,,320934052576647663,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,neutral_inside_attack,307,thetashield,240,500000,1053,3604584000000000000,-956495464293487159641,-952890880293487159641,10141396481413963800,1069949000000000000,2534635000000000000,225490196078431372,210144927536231884,30,796239837398373983,550000000000000000,7631,789855072463768115,1292,,335669580979526863,199973,3,30,0,0,0
dead_band_k__0p5,dead_band_k,0.5,neutral_inside_attack,401,thetashield,240,500000,986,3468730000000000000,-777387938336097426006,-773919208336097426006,9721940627219405300,1193987000000000000,2274743000000000000,276190476190476190,244444444444444444,35,759914255091103965,545833333333333333,5176,755555555555555555,1197,,405480467600392220,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,neutral_inside_attack,503,thetashield,240,500000,1021,3688581000000000000,-935209464150904695539,-931520883150904695539,10830029338300292300,1198771000000000000,2489810000000000000,300970873786407766,255474452554744525,37,742283194512493875,554166666666666666,5946,744525547445255474,1233,,349013494442372000,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,microtrade_spam,101,thetashield,240,500000,547,449140000000000000,-128919845423495859262,-128470705423495859262,4253198705131986626,29640000000000000,419500000000000000,68421052631578947,940000000000000000,160,76723016905071521,66666666666666666,2000,60000000000000000,540,,123562728450563263,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,microtrade_spam,211,thetashield,240,500000,547,481370000000000000,-144252391673995252421,-143771021673995252421,4228086216980861747,63370000000000000,418000000000000000,47120418848167539,877551020408163265,180,100968188105117565,62500000000000000,2000,122448979591836734,591,,160193219858574381,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,microtrade_spam,307,thetashield,240,500000,541,459390000000000000,-131061391051462302972,-130602001051462302972,4101328881313288403,79890000000000000,379500000000000000,41237113402061855,891304347826086956,116,101361573373676248,54166666666666666,4000,108695652173913043,576,,184230675691409388,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,microtrade_spam,401,thetashield,240,500000,579,492715000000000000,-123496844655066476748,-123004129655066476748,4098834125988340850,41215000000000000,451500000000000000,84210526315789473,860000000000000000,81,148725212464589235,95833333333333333,4000,140000000000000000,630,,238744296428871386,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,microtrade_spam,503,thetashield,240,500000,550,414480000000000000,-125294683825491531569,-124880203825491531569,3950227004702269652,60480000000000000,354000000000000000,61224489795918367,909090909090909090,128,70754716981132075,66666666666666666,5000,90909090909090909,568,,148363857946021607,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,oversized_observation,101,thetashield,240,500000,574,3270172000000000000,-795009811755054463576,-791739639755054463576,28178928712649406300,1427663000000000000,1842509000000000000,76923076923076923,773809523809523809,103,102510460251046025,129166666666666666,3222,226190476190476190,,615,253793624177204018,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,oversized_observation,211,thetashield,240,500000,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,oversized_observation,307,thetashield,240,500000,670,3339344000000000000,-710029040121309983776,-706689696121309983776,25605999687717426500,1361885000000000000,1977459000000000000,147435897435897435,571428571428571428,72,149478207489257213,245833333333333333,7594,428571428571428571,,805,371526661615205426,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,oversized_observation,401,thetashield,240,500000,636,3368060000000000000,-828947766449098849902,-825579706449098849902,27745565392554965200,1299131000000000000,2068929000000000000,68027210884353741,655913978494623655,136,143916913946587537,175000000000000000,2922,344086021505376344,,762,227542120369022771,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,oversized_observation,503,thetashield,240,500000,500,2816500000000000000,-686308241273818832596,-683491741273818832596,25629034357549119100,1273000000000000000,1543500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,conflicting_references,101,thetashield,240,500000,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,conflicting_references,211,thetashield,240,500000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,conflicting_references,307,thetashield,240,500000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,conflicting_references,401,thetashield,240,500000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,conflicting_references,503,thetashield,240,500000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
dead_band_k__0p5,dead_band_k,0.5,stale_references,101,thetashield,240,500000,867,3190440000000000000,-781042892581958854082,-777852452581958854082,12906882229068821000,895978000000000000,2294462000000000000,214285714285714285,487179487179487179,77,500000000000000000,408333333333333333,17516,512820512820512820,,963,379938827362411959,199973,3,19,0,0,80
dead_band_k__0p5,dead_band_k,0.5,stale_references,211,thetashield,240,500000,851,2849056000000000000,-793591663476375659172,-790742607476375659172,12220813222208131000,662992000000000000,2186064000000000000,116883116883116883,570552147239263803,92,415265200517464424,329166666666666666,19358,429447852760736196,,957,329270312302080094,199973,3,19,0,0,80
dead_band_k__0p5,dead_band_k,0.5,stale_references,307,thetashield,240,500000,849,3188643000000000000,-924032535297686134133,-920843892297686134133,13749566757495666200,642548000000000000,2546095000000000000,102941176470588235,534883720930232558,83,480015226494099733,362500000000000000,20904,465116279069767441,,946,372589325273969762,199973,3,19,0,0,80
dead_band_k__0p5,dead_band_k,0.5,stale_references,401,thetashield,240,500000,888,3282016000000000000,-828398052711417292508,-825116036711417292508,13509041265090411300,644528000000000000,2637488000000000000,93333333333333333,472727272727272727,83,541015625000000000,391666666666666666,17622,527272727272727272,,1022,320367268919576129,199973,3,19,0,0,80
dead_band_k__0p5,dead_band_k,0.5,stale_references,503,thetashield,240,500000,986,3430432000000000000,-850152863870042070297,-846722431870042070297,13400630864006307300,558017000000000000,2872415000000000000,132352941176470588,465116279069767441,77,537952510704554301,420833333333333333,25494,534883720930232558,,1116,323330812561717162,199973,3,19,0,0,80
dead_band_k__0p5,dead_band_k,0.5,missing_callbacks,101,thetashield,240,500000,860,3177983000000000000,-1486173427053148230682,-1482995444053148230682,12893120048931199200,741083000000000000,2436900000000000000,137500000000000000,518750000000000000,69,486000000000000000,366666666666666666,17836,481250000000000000,974,,229056421882532576,199973,3,14,15,0,0
dead_band_k__0p5,dead_band_k,0.5,missing_callbacks,211,thetashield,240,500000,897,3194714000000000000,-1336232742270705951058,-1333038028270705951058,12607549366075492400,653891000000000000,2540823000000000000,162162162162162162,487951807228915662,50,547001620745542949,404166666666666666,18488,512048192771084337,997,,256916845819725171,199973,3,14,15,0,0
dead_band_k__0p5,dead_band_k,0.5,missing_callbacks,307,thetashield,240,500000,936,3289711000000000000,-1338786878181049604603,-1335497167181049604603,12344974743449746200,606244000000000000,2683467000000000000,65789473684210526,445121951219512195,54,555371900826446280,400000000000000000,22958,554878048780487804,1102,,192865956872986595,199973,3,15,15,0,0
dead_band_k__0p5,dead_band_k,0.5,missing_callbacks,401,thetashield,240,500000,984,3694234000000000000,-1763189808243461391317,-1759495574243461391317,14348373283483731400,660355000000000000,3033879000000000000,131147540983606557,480446927374301675,55,520682148040638606,420833333333333333,20600,519553072625698324,1097,,77258987460325118,199973,3,14,15,0,0
dead_band_k__0p5,dead_band_k,0.5,missing_callbacks,503,thetashield,240,500000,910,3400127000000000000,-1659961564293330125615,-1656561437293330125615,13487063234870631000,772637000000000000,2627490000000000000,173333333333333333,484848484848484848,52,513440860215053763,408333333333333333,18186,515151515151515151,1021,,259601081986376605,199973,3,14,15,0,0
dead_band_k__0p5,dead_band_k,0.5,replayed_callbacks,101,thetashield,240,500000,1140,4025712000000000000,-1314520572075256994151,-1310494860075256994151,12429067274290671500,718677000000000000,3307035000000000000,179487179487179487,191358024691358024,45,826339842127129206,604166666666666666,3550,808641975308641975,1354,,495994948214418887,199973,3,29,0,29,0
dead_band_k__0p5,dead_band_k,0.5,replayed_callbacks,211,thetashield,240,500000,1182,4378068000000000000,-1810083693835864954123,-1805705625835864954123,14142799301427991600,670110000000000000,3707958000000000000,145161290322580645,219101123595505617,44,765864332603938730,616666666666666666,3746,780898876404494382,1369,,438093399853805766,199973,3,29,0,29,0
dead_band_k__0p5,dead_band_k,0.5,replayed_callbacks,307,thetashield,240,500000,1203,4306272000000000000,-1938843847697006634959,-1934537575697006634959,13533453455334533200,744568000000000000,3561704000000000000,212121212121212121,206896551724137931,37,773886562618956985,633333333333333333,3550,793103448275862068,1377,,487979032573227592,199973,3,29,0,29,0
dead_band_k__0p5,dead_band_k,0.5,replayed_callbacks,401,thetashield,240,500000,1124,4016623000000000000,-1599690990576296873437,-1595674367576296873437,12944116069441159400,801131000000000000,3215492000000000000,183098591549295774,248520710059171597,51,750202429149797570,583333333333333333,7092,751479289940828402,1300,,401637800624968371,199973,3,29,0,29,0
dead_band_k__0p5,dead_band_k,0.5,replayed_callbacks,503,thetashield,240,500000,1064,3758157000000000000,-1408098700385646655641,-1404340543385646655641,12151992461519923400,879506000000000000,2878651000000000000,233766233766233766,226993865030674846,47,771855010660980810,600000000000000000,5614,773006134969325153,1221,,457177812129783903,199973,3,29,0,29,0
dead_band_k__0p5,dead_band_k,0.5,out_of_order_callbacks,101,thetashield,240,500000,896,3285400000000000000,-1444575399962349452273,-1441289999962349452273,12817824738178246100,872393000000000000,2413007000000000000,202702702702702702,493975903614457831,54,512715340442986054,412500000000000000,17340,506024096385542168,977,,216113020997455858,199973,3,14,1,14,0
dead_band_k__0p5,dead_band_k,0.5,out_of_order_callbacks,211,thetashield,240,500000,891,3262405000000000000,-1585100034547864341748,-1581837629547864341748,13098504090985039600,699732000000000000,2562673000000000000,140845070422535211,455621301775147928,40,555290373906125696,425000000000000000,14258,544378698224852071,1002,,157247283655478357,199973,3,14,1,14,0
